symbol,Revenue,Revenue Growth,Preferred Dividends,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,EBITDA,EBIT,Total assets,Retained earnings (deficit),Total shareholders equity,Other Assets,Other Liabilities,Investment purchases and sales,Issuance (buybacks) of shares,priceToSalesRatio,priceEarningsRatio,priceToOperatingCashFlowsRatio,priceFairValue,netProfitMargin,returnOnEquity,nIperEBT,eBTperEBIT,fixedAssetTurnover,currentRatio,debtRatio,totalDebtToCapitalization,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,capitalExpenditureCoverageRatios,dividendPayoutRatio,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Market Cap,PE ratio,POCF ratio,PFCF ratio,PTB ratio,Enterprise Value over EBITDA,EV to Free cash flow,Earnings Yield,Net Debt to EBITDA,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,R&D to Revenue,Receivables Turnover,Gross Profit Growth,EPS Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,10Y Net Income Growth (per Share),3Y Shareholders Equity Growth (per Share),Receivables growth,sector_code,buy_ignore
PRSP,-0.04170999211195811,0.20010510129811576,-0.08503958448906312,-0.029984587066618648,-0.39840774661092665,0.023643920732301683,-0.021044552471532783,-0.03282401619922852,-0.23210561682640446,-0.09478896988298362,-0.05248724997138016,0.053155090693891176,0.04059723794062585,0.0425249309999822,-0.04088905169343873,-0.044068130070878384,-0.021965578616613673,-0.03506752586005517,0.03926457722115905,-0.029754629063246357,-0.023480527870147386,0.00786171477047486,0.023695161070227577,0.028369660933780082,0.022970057197735025,0.017745917488357476,-0.04366110626319209,-0.02104449376922437,0.011466412486355135,-0.00992199196913696,0.025108257597434222,-0.052291340905735305,-0.04662658236960863,-0.06270944921654246,-0.03691163704338778,-0.03402704921428086,-0.047247163497232035,-0.027505542685747245,0.006890476048319567,-0.02387990402090479,-0.025676417932390245,0.10367005807656307,2.1368077917266013,-0.09386784008081635,1.4715994523490659,-0.024362108820437305,-0.02568009617671707,-0.016142122047499284,-0.021391252968984937,-0.0003609360160068871,0.09248207059800183,-0.03441274839675914,-0.00261275906611946,-0.020511397845363273,-0.011577027402514775,0.040998378525019606,-0.039861550761418986,-0.019390555099688362,-0.011555125237220274,0.38636465391331365,3,0
PRTS,-0.04684382506836958,-0.1636866943652077,-0.08159278599981144,-0.030226537182524632,-0.214332851440418,0.0068211577212438585,-0.021044562790791543,-0.035682404173286886,-0.2583481187826785,-0.10131711738842834,0.12228645352906518,0.0613538819862772,0.0472572307944418,0.04405861014739337,-0.08946540767399688,-0.04474814011405447,-0.021966034326625944,-0.03506765710304183,0.039264548466282766,-0.029754629071008648,-0.023480412022081277,0.00786082128238753,0.023692801128818036,0.028369342289619584,0.022970057197735025,-0.08094935760698985,-0.04366111571997629,-0.02104449376922437,0.01145848191918703,-0.009964107744523644,0.02509523765718909,-0.05230775170510917,-0.04666269890809543,-0.06271651136446282,-0.03690402589697718,-0.033990189621507856,-0.04723348675448737,-0.03214464566298155,0.18311034877948307,-0.109525792957666,-0.02553218401435169,-0.08652044855343737,-0.05278061330807116,-0.05011089710383042,-0.5847836432295097,-0.02407086143211614,-0.04558318437848387,-0.3118882876745295,-0.021391252492148415,0.0020743822566602634,0.14365005149845544,-0.034412748456680714,-0.009180318345412533,-0.49579885555930386,0.3584645577996257,0.03459187564362363,-0.03986155190407726,0.2725495973927207,0.10363118206921838,-0.0031703782611929754,2,1
PRTY,-0.044012010475837186,-0.1636866943652077,-0.08503958448906312,-0.030226537182524632,-0.03025795626990934,0.01523253922677277,-0.021044593748567816,-0.03485708737234977,-0.39214171352281346,-0.10085132908602461,0.11052283887038136,0.06133220382624987,0.048119454759504486,0.042330415978275936,-0.10437710858484607,-0.04435030402030708,-0.02196580647161981,-0.035067653821967165,0.03926453740671497,-0.029754629063024576,-0.02348053871437275,0.007861104793030625,0.023694798087187025,0.028369528002473866,0.022970057197735025,-0.04949701719198904,-0.04366111284182457,-0.02104442699861429,0.011463603743816433,-0.009946652294849381,0.025133125066243624,-0.052306997633699726,-0.04666102708705956,-0.06271921852116565,-0.03691431575481485,-0.03403387560502791,-0.04724997995990598,-0.05427979415435666,0.17037651182221955,0.03373860833964102,-0.025320075311353815,-0.08251040775099759,-0.05278061330807116,-0.08881896204501029,0.6598692830417334,-0.024362108820437305,-0.03563164027760047,-0.24696839765883996,-0.021391253139493076,0.005536222709912528,0.10720067568741318,-0.03441274847079593,-0.004801945492550484,-0.2121001404897424,0.042138686578441095,0.035562557898380594,-0.039861555332052094,0.2592795904612476,0.09530769599346176,-0.0031703782611929754,2,1
PS,-0.04679418521248849,0.15265399751594316,-0.08503958448906312,-0.030226537182524632,1.2275871607285667,-0.03149735802616563,-0.021044653600268616,-0.03622846615592282,-0.3046984269108066,-0.02417670771114093,0.03041822476601058,0.0007046435452122513,0.04415751444426288,0.04365195178822419,-0.03946395183818772,-0.04464106280652254,-0.021965706985631217,-0.035067517657368506,0.03926465463813366,-0.029754629071452206,-0.023480514380989005,0.007861719925213824,0.023695167689979077,0.028369446875279626,0.022970057197735025,0.01449222710059877,-0.043661103522095214,-0.02104449376922437,0.01147335173262723,-0.009958900584114248,0.025106241872088212,-0.0522998546733931,-0.04667148735252908,-0.06265118649619943,-0.03712722179958623,-0.034048870326583366,-0.04722810167785479,-0.02856590908054366,0.10876117170642809,-0.12732859009620623,-0.024751623987319508,-0.07735464100500361,-0.05278061330807116,0.10472136266088904,0.19988885376757823,-0.01591593455912358,-0.03961225791795383,-0.16040854430458718,-0.021391252535630432,0.006833269348000895,0.14000608498874348,-0.03441274845896515,-0.03326136903615381,-0.14025436199810024,-0.004116511571826469,0.03187396533030412,-0.039861561959470104,0.13984952807798934,0.06443024764791291,-0.0031703782611929754,3,1
PSEC,-0.04698423056479479,-0.08460152139491997,-0.08503958448906312,-0.03019735726904853,-1.1347073272929613,0.007755755666302626,-0.021044467853610964,-0.03567452895754412,-0.1569856783293159,-0.10456696859756585,0.12228645352906518,0.0613538819862772,0.04728850408690087,0.03715121837662608,-0.07752800065587635,-0.04410022319323993,-0.021965620336544374,-0.03506752230555762,0.03926455067819633,-0.029754629082319416,-0.023480552203531135,0.0078616962993269,0.02369519196240124,0.028369381387062593,0.022969948442375595,-0.02889031140285059,-0.043661106948466304,-0.02104449376922437,0.011462281982621747,-0.009935746732482532,0.02512269677287194,-0.052298671512180685,-0.04665110024308786,-0.06268484940128652,-0.03690988557822392,-0.034026795412573606,-0.0472496419843851,-0.02684281368899949,-0.03665103096683972,0.024596631430660897,-0.02563399619179067,-0.03582207555116315,0.21290820100734237,-0.10059967746189111,-0.5847836432295097,-0.024362108820437305,-0.023026351083148166,-0.03778208538606247,-0.021391252620151662,0.0018733845375359438,0.10360668135595694,-0.03441274845937375,0.0291304441171304,-0.018669198396859626,0.042138686578441095,0.020031641822269138,-0.03986154139162111,-0.2980607006606244,-0.040016077625291364,0.044096542131145444,6,0
PSMT,-0.042813729576673946,-0.12414410788006384,-0.08503958448906312,-0.03019735726904853,-0.6438409401716049,0.012428745391596467,-0.02104454834382928,-0.034964709788543644,-0.21798960334420533,-0.09117911053935467,0.12228645352906518,0.0613538819862772,0.046655402680599596,0.043967952477299295,-0.03258607428628441,-0.04461106572959909,-0.021965652428798763,-0.03506750863441317,0.03926454404245565,-0.029754629063689916,-0.02348051702592202,0.007861752571893938,0.02369516327681141,0.02836957882914977,0.02297005951167884,-0.0386513825661267,-0.04366110557791787,-0.02104449376922437,0.011513665449065102,-0.009878762712908015,0.02517448857308872,-0.05229860935393489,-0.04664162225379116,-0.06271262718310663,-0.03690593190318491,-0.034008886347276134,-0.047245045517301236,-0.027372996886397695,-0.04199102711020831,-0.05792173908987027,-0.025387950096313134,-0.01348041965185587,-0.005894351958292307,-0.08377008400920422,-0.4494952816782876,-0.024362108820437305,-0.017718860896010352,-0.008928800934644892,-0.02139125262748009,0.0035172555988030275,0.1437675426928201,-0.03441274846306971,-0.00534924209915824,-0.009458201154341398,-0.008592821070239445,0.02935019146793601,-0.039861550304355675,-0.36441073531799006,-0.04323807223526168,0.005170842984513805,7,1
PSN,-0.041812944184448315,-0.05296745220680489,-0.08503958448906312,-0.030203841694265446,-0.490445194196181,0.011494147446537697,-0.021044552471532783,-0.034944092324357225,-0.22554482783265087,-0.0972139135642,-0.15499874913991057,0.0613538819862772,0.04439063247074592,0.04101527621352886,-0.1393830007747853,-0.04436674559627428,-0.02196584498232507,-0.03506751574340829,0.03926457943307261,-0.02975462906125034,-0.023480526283187576,0.007861737107677041,0.023695189755817404,0.028369543641451063,0.022970057197735025,-0.040820509491299166,-0.04366110626319209,-0.02104449376922437,0.011490204187859456,-0.009907483968751032,0.025137876418844927,-0.05229067539949575,-0.046639514588360735,-0.06270886070421577,-0.036899196489356245,-0.03402207236700973,-0.04724567640494019,-0.027372996886397695,-0.02227411827315505,-0.05323046146552521,-0.025286137918874154,-0.02780199394628361,0.0144230279599452,-0.07198936859232338,0.443407904559778,-0.024362108820437305,-0.023689787356540395,-0.008928800934644892,-0.0213912526389613,0.00875260844305779,0.13942783308489892,-0.03441274845946661,-0.006991131918981508,-0.013142600051348688,0.16001483670331648,0.024885053096053968,-0.039861550761418986,-0.17863063827736606,-0.030081594244549568,0.008785372190986743,1,0
PSTG,-0.04536616268590105,0.1210199283278281,-0.08503958448906312,-0.030226537182524632,0.890116519582634,0.0012135700508912495,-0.021044581365457306,-0.036082724874065705,-0.3109989164459036,0.0826772622418138,0.1144440437566093,0.003378839132172871,0.04469249589547382,0.04403732526903089,0.16309571844247092,-0.044534318411667745,-0.02196559145351543,-0.035067508087567395,0.039264566161591255,-0.029754628618799614,-0.023480592671006283,0.007861746558031811,0.023695134591221575,0.028368913195182595,0.022970057197735025,0.010153973250253842,-0.04366110146627257,-0.02104435466378671,0.011489378087112777,-0.00995483965398365,0.025107393715143075,-0.05228659742569513,-0.04667835678059861,-0.06267861117062352,-0.036884244643361846,-0.034007573579824785,-0.0472363257488627,-0.028300817481844556,0.0011397109708456937,-0.05720000407074025,-0.02358078394677124,-0.1065706525656362,-0.05278061330807116,-0.01645171019845662,-0.530668298609021,-0.01999339799561986,-0.03430476773081601,-0.11712861762746081,-0.021391252433032415,0.02300249347826067,0.15175258675450148,-0.03441274844870067,-0.014105987804882342,-0.0702507829549617,0.04363078974457876,0.03109741952649855,-0.03986155396086216,-0.032660562031161515,-0.015314118948852309,-0.0031703782611929754,3,1
PSTV,-0.04721853594251969,-0.1004185559889775,-0.07317917229623436,-0.030226537182524632,-1.1347073272929613,-0.028693564190989326,-0.021044663919527376,-0.035685984948411235,-0.25684616474548017,-0.10445407715786113,0.12564748628868913,0.0613538819862772,0.047316782047777006,0.0440462530821242,-0.08378880713725546,-0.04475548086694247,-0.021965392481538237,-0.035067504259646956,0.03926608353429356,-0.029754629091412393,-0.023480549294104817,0.007861681264671584,0.023695118593488787,0.028369329582950607,0.022970057197735025,0.21839015806681078,-0.0436611195575119,-0.021044705209489607,0.011666989747648486,-0.009962503022133326,0.025124157145316496,-0.052308169754242725,-0.046660883973974776,-0.06271533433980944,-0.03692282839064802,-0.034029724342620624,-0.04724515817580819,-0.07495693885288668,0.7142345805776054,-0.028691470815104855,-0.025252200526394493,-0.06475165562590719,-0.05278061330807116,0.0104756393258424,-0.530668298609021,-0.02377961404379498,-0.05420785593258281,-0.39844814102878223,-0.021391252522683542,0.0021256124849394773,0.1438349603797403,-0.034412748470535916,-0.03599785206919259,-1.7558632783357975,0.3883066211223789,0.028185372762227653,-0.03986156310212838,0.391979659775979,0.4508011012935196,-0.0031703782611929754,5,0
PSX,0.0996841114891042,-0.17159521166223646,-0.08503958448906312,-0.030086311487208934,-0.8279158353421135,0.011494147446537697,-0.021044550407681033,-0.016272785641847257,0.7502305311691992,-0.10456696859756585,0.12228645352906518,-0.16793434907197588,0.0285651432769902,0.03893891301035394,-0.8868827232201842,-0.03809759358485845,-0.02196573586866016,-0.03506752039159739,0.03926453519480141,-0.02975462907322645,-0.02348050406575024,0.007861720354775404,0.02369524547205919,0.028369478153234033,0.022970253882959524,-0.009368169076298378,-0.04366110557791787,-0.02104449376922437,0.011516639411753142,-0.009784509834554297,0.02533889360054414,-0.05211412177136219,-0.04665149705664113,-0.06271568744720546,-0.036910503742399396,-0.034015998629601474,-0.047247163497232035,-0.02684281368899949,-0.015291046393365355,-0.03999865278147501,-0.02536249705195339,-0.035535644065274596,0.026926030986552895,-0.10228263680715981,-0.39537993705779884,-0.024362108820437305,-0.02169947853636371,-0.008928800934644892,-0.02139125363391783,0.05039428671254122,-0.14586106955848396,-0.03441274846985492,-0.005896538705765997,-0.003931602808830462,0.003344004258861854,0.03711564950599174,-0.03986155053288733,-0.15209062441441976,-0.02363760502460895,0.01100969785650855,10,0
PSXP,-0.04568632900762727,-0.0766930040978912,2.9121764931210947,-0.030226537182524632,1.5957369510695838,0.05915864264453487,-0.021044387363392647,-0.03311031224045672,0.0471603853001753,-0.10456696859756585,0.12228645352906518,0.0613538819862772,0.04248074305463802,0.039021215062574915,0.07073904830037833,-0.04396853983901248,-0.02196560429041718,-0.03506750371280117,0.039264625883257374,-0.02975462904372973,-0.023480466507701407,0.007862257736312545,0.02369521402823957,0.028369427326558123,0.022970045628015936,-0.0386513825661267,-0.04366110626319209,-0.02104449376922437,0.011485743243827395,-0.009965253974802442,0.02517331616140788,-0.052264145914338186,-0.04665374133001612,-0.06261728818618166,-0.03690964088823779,-0.03406604132484707,-0.04724362602011357,-0.026577722090300387,-0.007486436645365107,-0.023519036511339787,-0.024649811809880528,-0.04871149241614812,0.0753751677146577,-0.09555079942608503,-0.5036106262987765,-0.024362108820437305,-0.017055424622618127,0.048777767968190285,-0.02139125300855846,0.005814136142648359,0.08116697785338017,-0.03441274846916773,0.01654262216515201,0.0347545856097461,0.042138686578441095,0.030126737271741585,-0.03986153247888654,-0.08574058975705413,-0.020952609516300354,0.019628959810405553,10,0
PTC,-0.04550883020317738,-0.1320526251770926,-0.08503958448906312,-0.030226537182524632,1.135549713143312,0.018036333061949072,-0.021044546279977528,-0.035101949322741674,-0.23503496676440203,-0.027765233239392614,0.07355147851451792,0.04418575198258515,0.04652685726419316,0.04335578981287967,-0.08531590221077494,-0.04445587545093896,-0.021965466293723326,-0.03506754992126939,0.03926454625436921,-0.029754629070786867,-0.023480524167241165,0.007861644751937246,0.023695145072494785,0.02836948010810618,0.022970057197735025,0.15331635031163673,-0.04366110132921773,-0.021044499333441876,0.011495326012488856,-0.009931816800098083,0.025112124499118395,-0.05227310318952093,-0.04684704807671527,-0.06264683150498186,-0.0368866271511215,-0.03401917844409475,-0.047236370812265484,-0.027770634284446347,-0.017344891063891737,-0.030616097532784884,-0.025370981400073305,-0.3775348382162091,-0.05278061330807116,-0.033281303651143526,0.8492729892134444,-0.022323377102189162,-0.02435322362993262,-0.06663536983748006,-0.021391252645068325,0.004573245716327593,0.13238940630459298,-0.0344127488721634,-0.00261275906611946,-0.0297223950878815,-0.3085055574639098,0.016925458607046848,-0.039861550075824016,-0.1388206174829466,-0.027396598736240972,-0.0031703782611929754,3,1
PTCT,-0.046807781984311486,-0.01342486572166103,-0.08503958448906312,-0.030226537182524632,1.810490995435177,-0.04271253336687085,-0.021044719643524668,-0.03635976400996086,-0.3345112171706146,-0.06711367788481966,0.12228645352906518,0.014412605698388843,0.04532256643235982,0.044015511306046994,-0.019339728633718616,-0.044573932524819844,-0.02196594125908823,-0.035067534336164725,0.03926460155220822,-0.029754628932618044,-0.023480524960721068,0.007861597070601817,0.023695174309730574,0.028369270936786102,0.022970057197735025,-0.07010372298112749,-0.04366110160332742,-0.021044215558349053,0.011538283251316098,-0.009932177043899992,0.025119220675081377,-0.05229473536187022,-0.04666850149316931,-0.06260492942732103,-0.03696152804371709,-0.03403568138958876,-0.047239682972370044,-0.02883100067924276,0.0036043245754773536,-0.10026352687883087,-0.0236147213392509,-0.06904812791423551,-0.05278061330807116,0.005426761290036346,0.7410422999724666,-0.020284645383941025,-0.03762194909777715,-0.2686083609974031,-0.021391252582288106,0.011592086068148835,0.13964797074747526,-0.0344127484671495,-0.04201811474187791,-0.10341037302802732,0.04959920240912942,0.02993260082079019,-0.03986156927248308,-0.032660562031161515,-0.013703121643867151,-0.0031703782611929754,5,1
PTE,-0.04722037896919379,5.71234165732717,-0.08503958448906312,-0.030226537182524632,0.5833250276317864,-1.4866663584826674,-0.021047966082330085,-0.03604962241295094,-0.28619067758720235,-0.07665344899435571,0.12228645352906518,0.06189597494952462,0.04720921918295066,0.044057367778319374,-0.11651000643798115,-0.044752036043090804,-0.021966916863621545,-0.035067618003568723,0.039264322851099626,-0.029754629090747053,-0.023480503536763637,0.007861825597362614,0.023695125764886246,0.028369340334747434,0.022970057197735025,0.1045109944952562,-0.04365478995367765,-0.021042273646439347,0.011464264624413774,-0.009960145062702657,0.025094517755279808,-0.052307847151914014,-0.04666123525154652,-0.06256349815952153,-0.036923871542694144,-0.034029946054456854,-0.0472467353949056,-0.044073767604441184,-0.05184948152873495,-0.055636244862625236,-0.023674111776090304,-0.0627466352246873,-0.05278061330807116,1.775899992512698,-0.530668298609021,0.13757143908612926,-0.16831889495604577,-1.3217532434741448,-0.021391252445735025,0.002426255812914576,0.1441735349757764,-0.03441274846987349,-0.9116724226416025,-0.4644814649347419,0.042138686578441095,0.02993260082079019,-0.03986192875277718,-0.5103808115641946,-0.049950561006033165,-0.0031703782611929754,5,0
PUMP,-0.044417962432153825,0.01820920346645406,-0.08503958448906312,-0.030226537182524632,-0.490445194196181,0.02925150840265429,-0.02104453389686702,-0.03369584158460225,-0.1832628432788281,-0.09765481241533026,0.12228645352906518,0.0613538819862772,0.04477395368402995,0.04386421270004743,-0.08149674792672251,-0.04459521976673842,-0.021965575407388235,-0.035067509728104726,0.039264588280726855,-0.029754629025543787,-0.023480426833706165,0.007861554973566933,0.023694978475415383,0.028370455589309174,0.022970057197735025,-0.045158763341644106,-0.04366110612613725,-0.02104449376922437,0.011481943180392678,-0.00993365076854416,0.025119385224089217,-0.05230355493988629,-0.046656558055730234,-0.06271451042255206,-0.03691922243295772,-0.03403593519129603,-0.047248695652926664,-0.025649901494853525,-0.04774179218768218,-0.05744058241045026,-0.025048576171516533,-0.0003045713009823464,-0.05278061330807116,-0.09723375877135373,-0.5577259709192653,-0.024362108820437305,-0.01440167952904922,0.027137804629627085,-0.02139125249972113,0.004540857374891455,0.14233240050424517,-0.034412748468282434,0.001218317180134834,0.005279394433687769,0.0063282105911371825,0.02935019146793601,-0.039861548704634084,-0.4307607699753558,-0.04726556549772457,-0.0031703782611929754,10,0
PVAC,-0.04658290671409363,-0.08460152139491997,-0.08503958448906312,-0.030226537182524632,0.1844960880956841,0.07691600360065146,-0.02104447817286972,-0.034224705058674545,-0.1978281676356431,-0.10093844216548178,0.11836524864283723,0.0613538819862772,0.0454149292586111,0.0439240658877388,-0.09645717988629997,-0.04461993277651896,-0.02196567489337683,-0.03506752695374672,0.03926454404245565,-0.02975462899937377,-0.023480412815561177,0.007860595762557796,0.023695173206438658,0.028369485972722628,0.02296982580335326,-0.045158763341644106,-0.043661104070314594,-0.02104449376922437,0.011466082046056465,-0.009852399416495664,0.025256002037846115,-0.05230668747550105,-0.046657611888445444,-0.06271215637324527,-0.036920806478657385,-0.03403187436397984,-0.047249664516086504,-0.024987172498105767,-0.012415663854628419,-0.03807402606379499,-0.02583762054666863,0.049820938729514756,-0.05278061330807116,-0.09723375877135373,-0.5847836432295097,-0.02407086143211614,-0.015728552075833672,-0.008928800934644892,-0.021391253486616385,0.0013115233422910076,0.13358534405490696,-0.03441274847036257,0.01325884252550547,-0.00024720391182316795,0.037662377080028106,0.01867268666560938,-0.03986154253427939,-0.11228060362000045,-0.02417460412627067,-0.0031703782611929754,10,0
PVH,-0.03400542859799418,-0.0766930040978912,-0.08503958448906312,-0.030226537182524632,0.5526458784367015,0.01990552895206661,-0.02104453802457052,-0.030585513094263068,0.03594396390328808,-0.05461028425579113,0.11337971671606172,0.016163256083159674,0.04528112424301836,0.04404164024805448,-0.11449560087717901,-0.043412433882555806,-0.021965488758301392,-0.03506749742407473,0.03926453961862853,-0.029754629063689916,-0.02348049084108516,0.00786191709397925,0.02369519472063103,0.028369714692764215,0.02297005951167884,-0.034313128715781765,-0.043661105303808186,-0.02104449376922437,0.011554144385652311,-0.009718355972749396,0.02521321929580842,-0.05226983986527119,-0.046653207908518284,-0.06271003772886916,-0.03690916438668586,-0.034024271981806,-0.04724777185316961,-0.026577722090300387,-0.024738731877786708,-0.033623326779159926,-0.024963732690317382,-0.047565766472593904,-0.04965486255141924,-0.028232425615337453,1.0657343676953996,-0.02407086143211614,-0.020372605989579257,0.06320441019389907,-0.021391253761676794,0.025688720238468393,0.09663150087763399,-0.034412748469823964,-0.00261275906611946,-0.0020894033603268154,0.03617027391389044,0.02760296340937347,-0.039861549161697395,-0.1919006452088392,-0.032229590651196446,-0.0026142968448125237,2,0
PWFL,-0.047115954940035926,0.28709879156543233,-0.061832568573853046,-0.030226537182524632,0.30721268487602316,0.00588655977618509,-0.021044581365457306,-0.03568161167265103,-0.2589802278952203,-0.10119444795000904,0.08363457679338977,0.06129607355953766,0.04695605274219474,0.04405335849263261,-0.08146331616073452,-0.04473281739691089,-0.021965581825839114,-0.0350675324222045,0.03926458606881329,-0.029754629068125513,-0.023480171862163397,0.007861700594942705,0.023695178171252284,0.02836945273989608,0.022970057197735025,0.12620226374698088,-0.04366107186242639,-0.021044360228004218,0.01147070821023786,-0.0099441960871091,0.025099947872538435,-0.05230749762890161,-0.04666982854177365,-0.06269838518480056,-0.03694939657177331,-0.03403497249516504,-0.04724847033591275,-0.028698454879893205,-0.038704875637366104,-0.19372821185616718,-0.0249722170384373,-0.06131447779524453,-0.05278061330807116,-0.033281303651143526,0.9304460061441777,-0.022905871878831488,-0.030324150090462656,-0.13155525985316963,-0.021391252517065078,0.0025485961314082755,0.1435305337203156,-0.03441274843996533,-0.010822208165235802,-0.04077559177890338,0.040646583412303434,0.03187396533030412,-0.03986155396086216,-0.3246007145235707,-0.04162707493027652,-0.0031703782611929754,3,1
PWOD,-0.04714422746215086,-0.08460152139491997,-0.08503958448906312,-0.030175877610517515,-1.1347073272929613,0.007755755666302626,-0.021041737377743473,-0.03567452895754412,-0.24949466709465154,-0.10396251049520987,0.12228645352906518,0.06002873497332477,0.04738229858011212,0.04393171605945,-0.10103959838706138,-0.04456922059108187,-0.021965620336544374,-0.03506750617360717,0.03926454404245565,-0.02975462906635127,-0.02348052892812059,0.007861771472603479,0.023695188100879533,0.028369514318368812,0.02297005951167884,-0.052750707579747744,-0.04366110516675334,-0.02104449376922437,0.011571492501332542,-0.009893139715547792,0.025571565897626047,-0.05230717987323436,-0.046651360448696555,-0.06267731644350479,-0.03690152748343462,-0.0340237877164795,-0.04724783944827378,-0.02684281368899949,0.33304100972790895,0.009560485198785685,-0.01803202027634683,-0.054440122133919217,0.03630328325650866,-0.043379059722755665,-0.5577259709192653,-0.02407086143211614,-0.02568009617671707,-0.04499540649891687,-0.021391257004995688,0.0027999444389031685,0.11918650010881901,-0.03441274846630754,-0.0075384285255892655,-0.007616001705837752,0.016772932754100817,0.030126737271741585,-0.039861544134000976,0.3388996320500865,0.20163351812248206,0.012677942105649905,6,0
PWR,-0.030643406998203553,-0.0766930040978912,-0.08503958448906312,-0.03022005275730772,-0.7358783877568591,0.012428745391596467,-0.021044546279977528,-0.033001349626852465,-0.07420129421414443,-0.05833214613015075,-0.0950603315932835,0.052021712019642015,0.04415307221522039,0.020917616711770424,-0.04174524488679232,-0.043813065421934555,-0.021965617127318936,-0.0350674979709205,0.03926453298288785,-0.029754629039959478,-0.0234804818483129,0.007861828174732098,0.023695238852307694,0.028369504544008058,0.022970057197735025,-0.035397692178367995,-0.04366110379620491,-0.02104449376922437,0.011476160475165934,-0.00987421054122936,0.0251733984359118,-0.05228223036569034,-0.04665128238701395,-0.06271486352994808,-0.0369079280583349,-0.034023151753580845,-0.04724786197997518,-0.02684281368899949,-0.023917194009576155,-0.042645014518285056,-0.024980701386557214,-0.042696431212488464,-0.043403361038115394,-0.09218488073554768,0.19988885376757823,-0.024362108820437305,-0.020372605989579257,-0.0017154798217904905,-0.021391252725192492,0.029616083724171304,0.13632611284062623,-0.03441274846610943,-0.004801945492550484,-0.007616001705837752,-0.002624408405688804,0.030709146624595764,-0.039861550075824016,-0.1919006452088392,-0.03169259154953472,-0.0015021340120516197,1,1
PXD,-0.033985985077361086,-0.11623559058303506,-0.08503958448906312,-0.030195736162744305,-0.39840774661092665,0.025513116622419216,-0.02104453389686702,-0.027853253048628682,0.06710795688064529,-0.01567607119227275,0.12228645352906518,-0.02938867248707994,0.034865493267526845,0.04406123597477376,-0.15875019280366184,-0.04259537429576805,-0.021965610708868058,-0.03506751437629384,0.03926453961862853,-0.029754629048830666,-0.023480519141868432,0.007861255139583781,0.02369504356963846,0.028369558302992193,0.02297193843405875,-0.02129836716474695,-0.043661105989082405,-0.02104449376922437,0.011519943814739853,-0.009727591313852852,0.025321801072355044,-0.05220575872953283,-0.04664093921406834,-0.06269261776399893,-0.03691266731701358,-0.033976816897070064,-0.04724682552171116,-0.027372996886397695,-0.044044871780734705,-0.05214785893683018,-0.02566793358427033,0.037790816322195456,-0.02621173187652981,-0.09891671811662242,-0.5577259709192653,-0.02407086143211614,-0.02236291480975594,-0.023355443160353682,-0.021391253228655642,-0.003334118907211265,0.06353569900952194,-0.034412748467347605,0.0028602069999581026,-0.014984799499852335,0.007820313757274848,0.030126737271741585,-0.039861548933165736,-0.39095074918093636,-0.04484906954024683,0.0015563137780408667,10,0
PYPL,-0.022893593482383158,-0.02133338301868981,-0.08503958448906312,-0.030226537182524632,0.24585438648585373,0.027382312512536755,-0.02104452564146001,-0.020314123962952634,0.6334881860179241,0.8030090939104768,0.08307440466678577,-0.5504982885285642,0.018183019400561967,0.03420066628963201,4.073484725236032,-0.03893548998895118,-0.02196558503506455,-0.03506750261910962,0.039264541830542087,-0.02975462904727821,-0.023480500098350714,0.007861770613480317,0.023695217889761276,0.028369454694768228,0.022970057197735025,-0.031059438328023062,-0.04366110475558881,-0.02104396516856127,0.011560918411775067,-0.00991816028506212,0.02516786547552327,-0.05169500082396829,-0.0466243250859532,-0.06262941154011163,-0.03688333027551894,-0.03401917552683375,-0.047232765740042836,-0.027505542685747245,0.01633816153274092,-0.05383190731480021,-0.025201294437675003,-0.027229130974506504,-0.05278061330807116,-0.056842734484905184,-0.2059762308860879,-0.022614624490510327,-0.019045733442794806,-0.008928800934644892,-0.02139125253294334,0.20568591618390836,0.21296247603103302,-0.03441274845080556,0.001218317180134834,0.0015949955366804742,0.015280829587963153,0.03206810178125552,-0.03986154779050746,0.0204194656947311,-0.005379635568110509,-0.0031703782611929754,6,1
